Artist Name,Track Name,Popularity,Explicit,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Liveness,Valence,Tempo,Mode,Release Year,Duration,Clusters
Sly & Robbie,"Full Dub, Plant a Tree (Don Camel Dub)",17,Clean,0.798,0.362,A#/Bb,0.7583524973514896,0.163,0.0103,0.134,0.632,83.0,Minor,2022,4.458666666666667,Cluster 2
Sly & Robbie,Make a Dub ( Don Camel Dub),16,Clean,0.608,0.472,E,0.7800315237332369,0.101,0.0152,0.37,0.405,93.0,Minor,2022,4.339016666666667,Cluster 1
Sly & Robbie,Dub It to the Max (King Tubby Sly & Robbie Dub),17,Clean,0.798,0.238,G#/Ab,0.6638846541433038,0.246,0.00519,0.0898,0.515,77.0,Major,2022,2.5709833333333334,Cluster 2
Sly & Robbie,Dub Morning (Don Camel Dub),22,Clean,0.82,0.35,B,0.7710653471486525,0.153,0.00903,0.205,0.518,153.0,Minor,2022,4.32525,Cluster 2
Sly & Robbie,Dub Fit For A King,4,Clean,0.846,0.391,C#/Db,0.5672721635099868,0.525,1.69e-05,0.0694,0.925,184.0,Major,2021,3.97445,Cluster 2
Sly & Robbie,Drop a Bomb,1,Clean,0.708,0.655,F,0.7597478101341051,0.0918,0.000828,0.0894,0.571,80.0,Minor,2018,4.06185,Cluster 3
Sly & Robbie,Dub For Joy,3,Clean,0.744,0.277,C,0.45166791555773744,0.558,9.78e-06,0.079,0.555,167.0,Major,2021,3.8271166666666665,Cluster 2
Sly & Robbie,Dub For Happiness,2,Clean,0.779,0.347,E,0.544585411229684,0.116,9.01e-05,0.0561,0.468,91.0,Minor,2021,4.07955,Cluster 2
Sly & Robbie,Dub For Pleasure,2,Clean,0.876,0.372,G,0.48373427043228856,0.314,4.87e-05,0.0878,0.723,94.0,Major,2021,3.5477833333333333,Cluster 2
Sly & Robbie,Dub For Roots People,2,Clean,0.775,0.413,G,0.5317175266788972,0.182,0.0013,0.0717,0.927,142.0,Major,2021,3.06445,Cluster 2
Sly & Robbie,Dub For All Seasons,2,Clean,0.806,0.384,D,0.534559830495336,0.379,0.0106,0.114,0.903,140.0,Major,2021,3.7666666666666666,Cluster 2
Sly & Robbie,Dub Boom,6,Clean,0.657,0.497,B,0.7412469962016486,0.0407,0.0191,0.288,0.353,143.0,Minor,2007,5.337116666666667,Cluster 1
Sly & Robbie,She Gone,1,Clean,0.776,0.396,E,0.5587710911862742,0.0728,0.246,0.3,0.859,87.0,Minor,1987,3.9085,Cluster 2
Sly & Robbie,I Don't Like It,1,Clean,0.744,0.674,C,0.7262344642257306,0.0465,0.0167,0.241,0.957,168.0,Minor,1987,3.833233333333333,Cluster 3
Sly & Robbie,Cost of Living,3,Clean,0.699,0.571,D,0.6047388956357717,0.0519,0.215,0.0755,0.844,160.0,Major,1987,7.266583333333333,Cluster 2
Sly & Robbie,Level the Vibes,3,Clean,0.732,0.425,C,0.6164698586599829,0.0674,0.000143,0.125,0.653,163.0,Major,1987,3.6585,Cluster 2
Sly & Robbie,When One Gone,1,Clean,0.696,0.483,F,0.6499573654427534,0.111,0.0385,0.214,0.894,86.0,Minor,1987,3.599483333333333,Cluster 2
Sly & Robbie,Come Alive,1,Clean,0.714,0.444,G,0.6197514276116896,0.108,0.166,0.0777,0.769,174.0,Major,1987,4.1875333333333336,Cluster 2
Sly & Robbie,Dub For The Young & Old,1,Clean,0.777,0.553,F,0.5184878943696545,0.308,2.66e-05,0.134,0.737,89.0,Major,2021,3.732666666666667,Cluster 2
Sly & Robbie,Night Life Lady,2,Clean,0.804,0.378,A#/Bb,0.504844836050748,0.0479,0.108,0.212,0.741,82.0,Major,1987,6.874466666666667,Cluster 2
Sly & Robbie,I Don't Like It - Dub,0,Clean,0.676,0.702,G,0.6734968088679878,0.0662,0.000397,0.332,0.836,168.0,Minor,1987,3.393283333333333,Cluster 3
Sly & Robbie,Cost of Living - Version,1,Clean,0.684,0.649,D,0.5508126405002454,0.0534,0.491,0.0876,0.873,160.0,Major,1987,3.5015666666666667,Cluster 4
Sly & Robbie,When One Gone - Version,0,Clean,0.664,0.472,F,0.6601638200563292,0.0838,0.24,0.207,0.892,85.0,Minor,1987,3.5304,Cluster 2
Sly & Robbie,Sunshine For Me - Live,0,Clean,0.627,0.672,C,0.8228211157334435,0.0626,0.3,0.116,0.332,92.0,Major,2022,3.5342166666666666,Cluster 1
Sly & Robbie,Come Alive - Version,1,Clean,0.664,0.493,G,0.6343763727035476,0.0643,0.136,0.0988,0.774,174.0,Major,1987,3.0458833333333333,Cluster 2
Sly & Robbie,Desperate Lover - Dub,0,Clean,0.798,0.415,G,0.604196273998088,0.0651,0.00135,0.0933,0.534,138.0,Minor,1987,3.697783333333333,Cluster 2
Sly & Robbie,Dub To Make You Move & Groove,2,Clean,0.75,0.378,G#/Ab,0.5080230485000388,0.0801,0.00331,0.0861,0.844,93.0,Major,2021,3.5511166666666667,Cluster 2
Sly & Robbie,Dub For the '90s,3,Clean,0.743,0.287,C#/Db,0.5502700188625615,0.489,0.000147,0.301,0.509,91.0,Major,2021,3.921783333333333,Cluster 2
Sly & Robbie,Neil Five (feat. Eivind Aarset & Vladislav Delay),13,Clean,0.352,0.213,C#/Db,0.5482028888142425,0.0354,0.604,0.182,0.295,158.0,Major,2018,4.941466666666667,Cluster 4
Sly & Robbie,Was in the Blues (feat. Eivind Aarset & Vladislav Delay),13,Clean,0.676,0.64,G,0.757344771452934,0.0469,0.00175,0.115,0.909,125.0,Major,2018,6.061266666666667,Cluster 3
Sly & Robbie,"Dub My Mind - Bunny ""Striker"" Lee Dub",14,Clean,0.714,0.486,G,0.752306141960156,0.0612,0.00704,0.54,0.548,93.0,Major,2021,3.933233333333333,Cluster 1
Sly & Robbie,Norwegian Sword Fish (feat. Eivind Aarset & Vladislav Delay),15,Clean,0.673,0.475,B,0.6454096793364512,0.0408,0.113,0.17,0.724,87.0,Minor,2018,4.615366666666667,Cluster 2
Sly & Robbie,How Long (feat. Eivind Aarset & Vladislav Delay),17,Clean,0.668,0.225,G,0.7164155964962146,0.0529,0.00562,0.0915,0.448,77.0,Major,2018,7.079116666666667,Cluster 2
Sly & Robbie,Politically KKKorrrekkkttt (feat. Eivind Aarset & Vladislav Delay),13,Clean,0.409,0.439,G,0.6276065217953024,0.0417,0.0396,0.0697,0.604,142.0,Major,2018,7.1549,Cluster 2
Sly & Robbie,Rock-Stone Noah Bingie (feat. Eivind Aarset & Vladislav Delay),12,Clean,0.468,0.671,F,0.6704219529211131,0.0315,0.00613,0.112,0.783,91.0,Minor,2018,5.54105,Cluster 1
Sly & Robbie,Dub Morning - Don Camel Dub,38,Clean,0.82,0.35,B,0.7710653471486525,0.153,0.00903,0.205,0.518,153.0,Minor,2021,4.32525,Cluster 2
Sly & Robbie,Dream Drifter (feat. Eivind Aarset & Vladislav Delay),11,Clean,0.262,0.469,A,0.6898529753753133,0.0449,0.00319,0.236,0.283,174.0,Major,2018,5.60335,Cluster 1
Sly & Robbie,Strange Bright Crowd (feat. Eivind Aarset & Vladislav Delay),35,Clean,0.622,0.459,F,0.6852536110178031,0.0402,0.0108,0.0952,0.698,148.0,Major,2018,6.84165,Cluster 2
Sly & Robbie,Dub Immortal Memory,1,Clean,0.738,0.495,C,0.509573396036278,0.0316,0.000775,0.0832,0.695,100.0,Major,2021,4.052883333333333,Cluster 2
